"city","sales","volume","avgprice","listings","onmarket","month","year","date"
"Austin",2989,707975483,236900,9134,3.7,7,2006,2006.5
"Austin",3104,729560280,235000,8932,3.6,8,2006,2006.58333333333
"Austin",2586,580201261,224400,9097,3.7,9,2006,2006.66666666667
"Austin",2355,534104892,226800,8894,3.6,10,2006,2006.75
"Austin",2141,496504087,231900,8289,3.3,11,2006,2006.83333333333
"Austin",2205,515575944,233800,7735,3.1,12,2006,2006.91666666667
"Austin",1644,390464253,237500,7784,3.1,1,2007,2007
"Austin",1904,443681250,233000,7991,3.2,2,2007,2007.08333333333
"Austin",2602,628793580,241700,8696,3.4,3,2007,2007.16666666667
"Austin",2566,625641015,243800,9385,3.7,4,2007,2007.25
"Austin",3012,741645574,246200,9987,3.9,5,2007,2007.33333333333
"Austin",3086,782769434,253700,10351,4.1,6,2007,2007.41666666667
"Austin",2959,743454236,251300,10757,4.3,7,2007,2007.5
"Austin",2805,717200330,255700,11172,4.5,8,2007,2007.58333333333
"Austin",1984,494360536,249200,11379,4.7,9,2007,2007.66666666667
"Austin",1910,458395970,240000,11028,4.6,10,2007,2007.75
"Austin",1805,442079932,244900,9599,4,11,2007,2007.83333333333
"Austin",1771,442476370,249800,9866,4.2,12,2007,2007.91666666667
"Austin",1435,346359718,241400,10403,4.5,1,2008,2008
"Austin",1705,394847541,231600,10861,4.7,2,2008,2008.08333333333
"Austin",2049,486846093,237600,11431,5.1,3,2008,2008.16666666667
"Austin",2190,521407482,238100,11833,5.3,4,2008,2008.25
"Austin",2352,600681316,255400,12415,5.7,5,2008,2008.33333333333
"Austin",2421,614811824,253900,12769,6,6,2008,2008.41666666667
"Austin",2292,576614008,251600,12728,6.2,7,2008,2008.5
"Austin",2213,552801935,249800,12078,6,8,2008,2008.58333333333
"Austin",1829,437423637,239200,11907,6,9,2008,2008.66666666667
"Austin",1444,345831114,239500,11635,5.9,10,2008,2008.75
"Austin",1089,251409268,230900,10869,5.7,11,2008,2008.83333333333
"Austin",1417,340554119,240300,10089,5.4,12,2008,2008.91666666667
"Austin",912,204482274,224200,10373,5.7,1,2009,2009
"Austin",1182,279498621,236500,10929,6.1,2,2009,2009.08333333333
"Austin",1481,336085374,226900,11280,6.5,3,2009,2009.16666666667
"Austin",1728,394086938,228100,11462,6.8,4,2009,2009.25
"Bay Area",244,29322659,120200,1766,4.3,1,2000,2000
"Bay Area",375,48295141,128800,1817,4.4,2,2000,2000.08333333333
"Bay Area",391,48779462,124800,1830,4.5,3,2000,2000.16666666667
"Bay Area",421,52943752,125800,1845,4.6,4,2000,2000.25
"Bay Area",533,70983815,133200,1827,4.4,5,2000,2000.33333333333
"Bay Area",561,75802627,135100,1874,4.5,6,2000,2000.41666666667
"Bay Area",449,59472007,132500,1876,4.6,7,2000,2000.5
"Bay Area",471,66461908,141100,1869,4.6,8,2000,2000.58333333333
"Bay Area",397,51414827,129500,1842,4.5,9,2000,2000.66666666667
"Bay Area",376,46689918,124200,1904,4.7,10,2000,2000.75
"Bay Area",322,42727036,132700,1863,4.6,11,2000,2000.83333333333
"Bay Area",344,45935784,133500,1795,4.4,12,2000,2000.91666666667
"Bay Area",245,31955500,130400,1840,4.5,1,2001,2001
"Bay Area",340,43131013,126900,1835,4.5,2,2001,2001.08333333333
"Bay Area",431,60352214,140000,1912,4.7,3,2001,2001.16666666667
"Bay Area",445,59838917,134500,2033,5,4,2001,2001.25
"Bay Area",513,68674544,133900,2062,5.1,5,2001,2001.33333333333
"Bay Area",534,78359863,146700,2083,5.1,6,2001,2001.41666666667
"Bay Area",473,68101919,144000,2030,5,7,2001,2001.5
"Bay Area",537,78260372,145700,1945,4.7,8,2001,2001.58333333333
"Bay Area",402,54767306,136200,NA,NA,9,2001,2001.66666666667
"Bay Area",369,52901361,143400,1988,4.8,10,2001,2001.75
"Bay Area",381,53614316,140700,1917,4.6,11,2001,2001.83333333333
"Bay Area",390,56117403,143900,1826,4.3,12,2001,2001.91666666667
"Bay Area",301,40226990,133600,1911,4.5,1,2002,2002
"Bay Area",351,50945825,145100,1910,4.5,2,2002,2002.08333333333
"Bay Area",415,62291039,150100,1989,4.7,3,2002,2002.16666666667
"Bay Area",443,61963889,139900,2056,4.8,4,2002,2002.25
"Bay Area",497,74588933,150100,2098,4.9,5,2002,2002.33333333333
"Bay Area",537,83392501,155300,2177,5.1,6,2002,2002.41666666667
"Bay Area",525,78849480,150200,2297,5.4,7,2002,2002.5
"Bay Area",494,74537321,150900,2336,5.5,8,2002,2002.58333333333
"Bay Area",406,61488327,151400,2347,5.5,9,2002,2002.66666666667
"Bay Area",403,56757885,140800,2412,5.6,10,2002,2002.75
"Bay Area",314,45123084,143700,2371,5.6,11,2002,2002.83333333333
"Bay Area",406,66539654,163900,2273,5.4,12,2002,2002.91666666667
"Bay Area",302,43964503,145600,2361,5.6,1,2003,2003
"Bay Area",391,56018402,143300,2378,5.6,2,2003,2003.08333333333
"Bay Area",428,59117846,138100,2442,5.7,3,2003,2003.16666666667
"Bay Area",440,64296998,146100,2511,5.9,4,2003,2003.25
"Bay Area",494,76296527,154400,2617,6.1,5,2003,2003.33333333333
"Bay Area",498,81564889,163800,2698,6.3,6,2003,2003.41666666667
"Bay Area",537,89335731,166400,2679,6.3,7,2003,2003.5
"Bay Area",603,96450032,160000,2628,6,8,2003,2003.58333333333
"Bay Area",492,74087446,150600,2640,6,9,2003,2003.66666666667
"Bay Area",431,63236010,146700,2657,6,10,2003,2003.75
"Bay Area",359,56544557,157500,2597,5.8,11,2003,2003.83333333333
"Bay Area",430,67188921,156300,2438,5.4,12,2003,2003.91666666667
"Bay Area",298,43475986,145900,2516,5.6,1,2004,2004
"Bay Area",345,52162523,151200,2527,5.7,2,2004,2004.08333333333
"Bay Area",516,80570639,156100,2653,5.8,3,2004,2004.16666666667
"Bay Area",559,85388081,152800,2614,5.6,4,2004,2004.25
"Bay Area",575,89611256,155800,2645,5.6,5,2004,2004.33333333333
"Bay Area",654,106747520,163200,2695,5.6,6,2004,2004.41666666667
"Bay Area",601,98664253,164200,2677,5.5,7,2004,2004.5
"Bay Area",625,95362551,152600,2647,5.4,8,2004,2004.58333333333
"Bay Area",510,79070724,155000,2672,5.4,9,2004,2004.66666666667
"Bay Area",447,69774087,156100,2675,5.4,10,2004,2004.75
"Bay Area",417,61623024,147800,2639,5.3,11,2004,2004.83333333333
"Bay Area",487,79223240,162700,2438,4.8,12,2004,2004.91666666667
"Bay Area",334,51878623,155300,2591,5.1,1,2005,2005
"Bay Area",423,63794027,150800,2606,5.1,2,2005,2005.08333333333
"Bay Area",521,82475564,158300,2642,5.2,3,2005,2005.16666666667
"Bay Area",564,95057956,168500,2746,5.4,4,2005,2005.25
"Bay Area",620,104324082,168300,2755,5.3,5,2005,2005.33333333333
"Bay Area",726,127889712,176200,2794,5.3,6,2005,2005.41666666667
"Bay Area",658,116164121,176500,2793,5.3,7,2005,2005.5
"Bay Area",694,122394312,176400,2797,5.2,8,2005,2005.58333333333
"Bay Area",462,82428682,178400,2823,5.3,9,2005,2005.66666666667
"Bay Area",464,80411154,173300,2910,5.5,10,2005,2005.75
"Bay Area",420,69040747,164400,3010,5.7,11,2005,2005.83333333333
"Bay Area",514,90218600,175500,2839,5.3,12,2005,2005.91666666667
"Bay Area",367,58297417,158800,3038,5.7,1,2006,2006
"Bay Area",471,77665581,164900,3157,5.8,2,2006,2006.08333333333
"Bay Area",647,110893327,171400,3406,6.2,3,2006,2006.16666666667
"Bay Area",596,108249483,181600,3581,6.5,4,2006,2006.25
"Bay Area",745,130486854,175200,3730,6.6,5,2006,2006.33333333333
"Bay Area",724,137838694,190400,3960,7,6,2006,2006.41666666667
"Bay Area",686,121261566,176800,4088,7.2,7,2006,2006.5
"Bay Area",696,127753745,183600,4096,7.2,8,2006,2006.58333333333
"Bay Area",555,97958221,176500,4167,7.3,9,2006,2006.66666666667
"Bay Area",536,87210547,162700,4087,7,10,2006,2006.75
"Bay Area",541,93988300,173700,3983,6.8,11,2006,2006.83333333333
"Bay Area",545,102060900,187300,3748,6.3,12,2006,2006.91666666667
"Bay Area",423,71090516,168100,3804,6.4,1,2007,2007
"Bay Area",526,96197958,182900,3853,6.4,2,2007,2007.08333333333
"Bay Area",584,110437513,189100,4088,6.9,3,2007,2007.16666666667
"Bay Area",647,123050272,190200,4321,7.2,4,2007,2007.25
"Bay Area",700,133374728,190500,4429,7.4,5,2007,2007.33333333333
"Bay Area",745,142376364,191100,4456,7.4,6,2007,2007.41666666667
"Bay Area",684,127207532,186000,4501,7.5,7,2007,2007.5
"Bay Area",707,140986908,199400,4412,7.4,8,2007,2007.58333333333
"Bay Area",549,102609828,186900,4330,7.2,9,2007,2007.66666666667
"Bay Area",467,88094781,188600,4361,7.4,10,2007,2007.75
"Bay Area",489,86438059,176800,4178,7.1,11,2007,2007.83333333333
"Bay Area",494,94424058,191100,3961,6.8,12,2007,2007.91666666667
"Bay Area",331,56398952,170400,3921,6.8,1,2008,2008
"Bay Area",468,82031673,175300,4005,7,2,2008,2008.08333333333
"Bay Area",574,112078144,195300,4155,7.3,3,2008,2008.16666666667
"Bay Area",563,98627606,175200,4248,7.5,4,2008,2008.25
"Bay Area",648,127418177,196600,4215,7.5,5,2008,2008.33333333333
"Bay Area",659,132977285,201800,4169,7.5,6,2008,2008.41666666667
"Bay Area",671,146093090,217700,4135,7.5,7,2008,2008.5
"Bay Area",605,131890669,218000,4030,7.4,8,2008,2008.58333333333
"Bay Area",298,59706694,200400,3623,6.9,9,2008,2008.66666666667
"Bay Area",365,64565913,176900,3344,6.5,10,2008,2008.75
"Bay Area",280,46681298,166700,3126,6.3,11,2008,2008.83333333333
"Bay Area",425,72996172,171800,2853,5.8,12,2008,2008.91666666667
"Bay Area",290,44211256,152500,2832,5.8,1,2009,2009
"Bay Area",362,58424317,161400,2912,6.1,2,2009,2009.08333333333
"Bay Area",432,74520211,172500,3027,6.5,3,2009,2009.16666666667
"Bay Area",430,71981527,167400,3066,6.7,4,2009,2009.25
"Beaumont",97,10100000,104100,876,6.1,1,2000,2000
"Beaumont",134,12405000,92600,896,6.3,2,2000,2000.08333333333
"Beaumont",159,15915000,100100,898,6.2,3,2000,2000.16666666667
"Beaumont",153,15600000,102000,872,6,4,2000,2000.25
"Beaumont",170,18300000,107600,937,6.5,5,2000,2000.33333333333
"Beaumont",162,17410000,107500,947,6.5,6,2000,2000.41666666667
"Beaumont",173,19095000,110400,951,6.5,7,2000,2000.5
"Beaumont",180,16920000,94000,984,6.7,8,2000,2000.58333333333
"Beaumont",152,16450000,108200,1023,7.1,9,2000,2000.66666666667
"Beaumont",117,12570000,107400,1048,7.2,10,2000,2000.75
"Beaumont",140,16190000,115600,980,6.7,11,2000,2000.83333333333
"Beaumont",144,14050000,97600,942,6.3,12,2000,2000.91666666667
"Beaumont",87,8865000,101900,971,6.6,1,2001,2001
"Beaumont",122,12090000,99100,975,6.7,2,2001,2001.08333333333
"Beaumont",166,18055000,108800,969,6.6,3,2001,2001.16666666667
"Beaumont",170,18035000,106100,974,6.6,4,2001,2001.25
"Beaumont",196,21020000,107200,1003,6.7,5,2001,2001.33333333333
"Beaumont",138,16180000,117200,1043,7,6,2001,2001.41666666667
"Beaumont",204,23250000,114000,1007,6.7,7,2001,2001.5
"Beaumont",169,18075000,107000,1080,7.2,8,2001,2001.58333333333
"Beaumont",143,16745000,117100,1091,7.3,9,2001,2001.66666666667
"Beaumont",129,11860000,91900,1084,7.2,10,2001,2001.75
"Beaumont",143,15235000,106500,1006,6.7,11,2001,2001.83333333333
"Beaumont",131,13145000,100300,924,6.2,12,2001,2001.91666666667
"Beaumont",101,10910000,108000,990,6.6,1,2002,2002
"Beaumont",145,14800000,102100,1005,6.6,2,2002,2002.08333333333
"Beaumont",150,15165000,101100,1025,6.8,3,2002,2002.16666666667
"Beaumont",192,21395000,111400,1009,6.6,4,2002,2002.25
"Beaumont",215,23355000,108600,1009,6.5,5,2002,2002.33333333333
"Beaumont",187,21560000,115300,1018,6.4,6,2002,2002.41666666667
"Beaumont",174,18110000,104100,1034,6.6,7,2002,2002.5
"Beaumont",185,21650000,117000,1020,6.5,8,2002,2002.58333333333
"Beaumont",160,18835000,117700,995,6.2,9,2002,2002.66666666667
"Beaumont",176,17500000,99400,1016,6.2,10,2002,2002.75
"Beaumont",122,12490000,102400,1003,6.2,11,2002,2002.83333333333
"Beaumont",120,13835000,115300,997,6.2,12,2002,2002.91666666667
"Beaumont",111,10680000,96200,1044,6.5,1,2003,2003
"Beaumont",151,16190000,107200,1040,6.4,2,2003,2003.08333333333
"Beaumont",153,17860000,116700,1094,6.7,3,2003,2003.16666666667
"Beaumont",167,20020000,119900,1129,7.1,4,2003,2003.25
"Beaumont",193,20225000,104800,1164,7.4,5,2003,2003.33333333333
"Beaumont",173,20700000,119700,1159,7.4,6,2003,2003.41666666667
"Beaumont",204,24140000,118300,1159,7.3,7,2003,2003.5
"Beaumont",205,25170000,122800,1159,7.2,8,2003,2003.58333333333
"Beaumont",199,23290000,117000,1173,7.1,9,2003,2003.66666666667
"Beaumont",185,20930000,113100,1160,7,10,2003,2003.75
"Beaumont",141,15105000,107100,1159,6.9,11,2003,2003.83333333333
"Beaumont",181,27165000,150100,1118,6.5,12,2003,2003.91666666667
"Beaumont",105,12160000,115800,1068,6.2,1,2004,2004
"Beaumont",170,22880000,134600,1048,6.1,2,2004,2004.08333333333
"Beaumont",186,23960000,128800,1138,6.5,3,2004,2004.16666666667
"Beaumont",186,22375000,120300,1181,6.7,4,2004,2004.25
"Beaumont",180,22195000,123300,1209,6.9,5,2004,2004.33333333333
"Beaumont",216,27460000,127100,1226,6.8,6,2004,2004.41666666667
"Beaumont",199,23120000,116200,1207,6.7,7,2004,2004.5
"Beaumont",232,27990000,120600,1275,7,8,2004,2004.58333333333
"Beaumont",167,20840000,124800,1296,7.2,9,2004,2004.66666666667
"Beaumont",154,16940000,110000,1268,7.2,10,2004,2004.75
"Beaumont",171,20500000,119900,1237,6.9,11,2004,2004.83333333333
"Beaumont",153,17650000,115400,1253,7.1,12,2004,2004.91666666667
"Beaumont",127,15330000,120700,1240,7,1,2005,2005
"Beaumont",167,20115000,120400,1232,6.9,2,2005,2005.08333333333
"Beaumont",196,22125000,112900,1286,7.2,3,2005,2005.16666666667
"Beaumont",177,19555000,110500,1317,7.4,4,2005,2005.25
"Beaumont",225,29250000,130000,1331,7.3,5,2005,2005.33333333333
"Beaumont",185,24955000,134900,1417,7.9,6,2005,2005.41666666667
"Beaumont",173,20665000,119500,1409,7.9,7,2005,2005.5
"Beaumont",228,28945000,127000,1399,7.9,8,2005,2005.58333333333
"Beaumont",114,15290000,134100,1232,7.1,9,2005,2005.66666666667
"Beaumont",86,12405000,144200,1078,6.5,10,2005,2005.75
"Beaumont",213,27065000,127100,940,5.5,11,2005,2005.83333333333
"Beaumont",168,20715000,123300,856,5,12,2005,2005.91666666667
"Beaumont",159,19050000,119800,825,4.7,1,2006,2006
"Beaumont",176,22570000,128200,767,4.4,2,2006,2006.08333333333
"Beaumont",218,27095000,124300,804,4.5,3,2006,2006.16666666667
"Beaumont",199,24620000,123700,850,4.8,4,2006,2006.25
"Beaumont",188,25445000,135300,839,4.8,5,2006,2006.33333333333
"Beaumont",205,28960000,141300,922,5.2,6,2006,2006.41666666667
"Beaumont",192,28090000,146300,1028,5.7,7,2006,2006.5
"Beaumont",235,31025000,132000,1042,5.8,8,2006,2006.58333333333
"Beaumont",228,32465000,142400,1030,5.5,9,2006,2006.66666666667
"Beaumont",183,26110000,142700,1009,5.1,10,2006,2006.75
"Beaumont",178,23395000,131400,1436,7.4,11,2006,2006.83333333333
"Beaumont",184,26505000,144000,970,5,12,2006,2006.91666666667
"Beaumont",139,19200000,138100,1001,5.2,1,2007,2007
"Beaumont",179,26235000,146600,947,4.9,2,2007,2007.08333333333
"Beaumont",250,35980000,143900,1008,5.1,3,2007,2007.16666666667
"Beaumont",204,28040000,137500,1007,5.1,4,2007,2007.25
"Beaumont",270,41715000,154500,1103,5.4,5,2007,2007.33333333333
"Beaumont",231,35875000,155300,1184,5.7,6,2007,2007.41666666667
"Beaumont",233,35065000,150500,1307,6.2,7,2007,2007.5
"Beaumont",256,38555000,150600,1299,6.1,8,2007,2007.58333333333
"Beaumont",194,27960000,144100,1305,6.3,9,2007,2007.66666666667
"Beaumont",185,26265000,142000,1299,6.2,10,2007,2007.75
"Beaumont",176,24825000,141100,1258,6,11,2007,2007.83333333333
"Beaumont",174,25340000,145600,1249,6,12,2007,2007.91666666667
"Beaumont",122,18145000,148700,1321,6.4,1,2008,2008
"Beaumont",153,21225000,138700,1322,6.5,2,2008,2008.08333333333
"Beaumont",178,25915000,145600,1388,7,3,2008,2008.16666666667
"Beaumont",210,29975000,142700,1411,7.1,4,2008,2008.25
"Beaumont",211,30935000,146600,1425,7.4,5,2008,2008.33333333333
"Beaumont",215,30505000,141900,1488,7.7,6,2008,2008.41666666667
"Beaumont",239,38825000,162400,1512,7.8,7,2008,2008.5
"Beaumont",190,28220000,148500,1429,7.6,8,2008,2008.58333333333
"Beaumont",83,13010000,156700,1369,7.7,9,2008,2008.66666666667
"Beaumont",178,28240000,158700,1370,7.7,10,2008,2008.75
"Beaumont",153,23125000,151100,1260,7.2,11,2008,2008.83333333333
"Beaumont",175,23065000,131800,1208,6.9,12,2008,2008.91666666667
"Beaumont",129,19020000,147400,1261,7.2,1,2009,2009
"Beaumont",139,21040000,151400,1293,7.4,2,2009,2009.08333333333
"Beaumont",183,26200000,143200,1345,7.7,3,2009,2009.16666666667
"Beaumont",175,24135000,137900,1376,8,4,2009,2009.25
"Brazoria County",55,5245000,95400,512,5.9,1,2000,2000
"Brazoria County",76,6690000,88000,423,4.8,2,2000,2000.08333333333
"Brazoria County",95,8895000,93600,467,5.4,3,2000,2000.16666666667
"Brazoria County",87,8315000,95600,470,5.4,4,2000,2000.25
"Brazoria County",121,12630000,104400,470,5.3,5,2000,2000.33333333333
"Brazoria County",110,12215000,111000,460,5.1,6,2000,2000.41666666667
"Brazoria County",116,14095000,121500,451,5,7,2000,2000.5
"Brazoria County",97,11085000,114300,442,4.9,8,2000,2000.58333333333
"Brazoria County",84,8075000,96100,438,4.9,9,2000,2000.66666666667
"Brazoria County",85,8180000,96200,438,4.9,10,2000,2000.75
"Brazoria County",59,6180000,104700,410,4.6,11,2000,2000.83333333333
"Brazoria County",75,8650000,115300,410,4.6,12,2000,2000.91666666667
"Brazoria County",54,5895000,109200,423,4.8,1,2001,2001
"Brazoria County",76,6690000,88000,423,4.8,2,2001,2001.08333333333
"Brazoria County",95,8560000,90100,NA,NA,3,2001,2001.16666666667
"Brazoria County",87,8685000,99800,459,5.2,4,2001,2001.25
"Brazoria County",104,10840000,104200,493,5.7,5,2001,2001.33333333333
"Brazoria County",115,13105000,114000,NA,NA,6,2001,2001.41666666667
"Brazoria County",84,9210000,109600,503,5.9,7,2001,2001.5
"Brazoria County",112,13125000,117200,477,5.6,8,2001,2001.58333333333
"Brazoria County",84,8455000,100700,477,5.6,9,2001,2001.66666666667
"Brazoria County",NA,NA,NA,NA,NA,10,2001,2001.75
"Brazoria County",75,7590000,101200,448,5.1,11,2001,2001.83333333333
"Brazoria County",68,8470000,124600,457,5.3,12,2001,2001.91666666667
"Brazoria County",57,5220000,91600,477,5.5,1,2002,2002
"Brazoria County",59,6565000,111300,450,5.3,2,2002,2002.08333333333
"Brazoria County",86,9540000,110900,450,5.3,3,2002,2002.16666666667
"Brazoria County",93,10560000,113500,472,5.5,4,2002,2002.25
"Brazoria County",113,12235000,108300,471,5.5,5,2002,2002.33333333333
"Brazoria County",111,12350000,111300,512,6,6,2002,2002.41666666667
"Brazoria County",96,11125000,115900,480,5.5,7,2002,2002.5
"Brazoria County",96,11125000,115900,480,5.6,8,2002,2002.58333333333
"Brazoria County",76,9185000,120900,453,5.4,9,2002,2002.66666666667
"Brazoria County",99,10835000,109400,469,5.5,10,2002,2002.75
"Brazoria County",60,7040000,117300,490,5.8,11,2002,2002.83333333333
"Brazoria County",88,9870000,112200,490,5.7,12,2002,2002.91666666667
"Brazoria County",NA,NA,NA,NA,NA,1,2003,2003
"Brazoria County",NA,NA,NA,NA,NA,2,2003,2003.08333333333
"Brazoria County",NA,NA,NA,NA,NA,3,2003,2003.16666666667
"Brazoria County",NA,NA,NA,NA,NA,4,2003,2003.25
"Brazoria County",NA,NA,NA,NA,NA,5,2003,2003.33333333333
"Brazoria County",NA,NA,NA,NA,NA,6,2003,2003.41666666667
"Brazoria County",NA,NA,NA,NA,NA,7,2003,2003.5
"Brazoria County",NA,NA,NA,NA,NA,8,2003,2003.58333333333
"Brazoria County",NA,NA,NA,NA,NA,9,2003,2003.66666666667
"Brazoria County",NA,NA,NA,NA,NA,10,2003,2003.75
"Brazoria County",NA,NA,NA,NA,NA,11,2003,2003.83333333333
"Brazoria County",NA,NA,NA,NA,NA,12,2003,2003.91666666667
"Brazoria County",51,5935000,116400,636,NA,1,2004,2004
"Brazoria County",57,5700000,100000,651,NA,2,2004,2004.08333333333
"Brazoria County",110,11115000,101000,NA,NA,3,2004,2004.16666666667
"Brazoria County",117,13810000,118000,NA,NA,4,2004,2004.25
"Brazoria County",94,10660000,113400,NA,NA,5,2004,2004.33333333333
"Brazoria County",95,10980000,115600,NA,NA,6,2004,2004.41666666667
"Brazoria County",100,11725000,117200,NA,NA,7,2004,2004.5
"Brazoria County",123,15220000,123700,NA,NA,8,2004,2004.58333333333
"Brazoria County",99,11485000,116000,NA,NA,9,2004,2004.66666666667
"Brazoria County",108,13430000,124400,NA,NA,10,2004,2004.75
"Brazoria County",85,11080000,130400,NA,NA,11,2004,2004.83333333333
"Brazoria County",76,10215000,134400,NA,NA,12,2004,2004.91666666667
"Brazoria County",76,9515000,125200,704,7.4,1,2005,2005
"Brazoria County",72,8395000,116600,665,6.9,2,2005,2005.08333333333
"Brazoria County",108,13290000,123100,665,6.9,3,2005,2005.16666666667
"Brazoria County",95,11005000,115800,689,7.3,4,2005,2005.25
"Brazoria County",104,13080000,125800,689,7.2,5,2005,2005.33333333333
"Brazoria County",138,18040000,130700,NA,NA,6,2005,2005.41666666667
"Brazoria County",153,19590000,128000,NA,NA,7,2005,2005.5
"Brazoria County",126,15330000,121700,NA,NA,8,2005,2005.58333333333
"Brazoria County",90,10880000,120900,NA,NA,9,2005,2005.66666666667
"Brazoria County",108,13715000,127000,NA,NA,10,2005,2005.75
